REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2010,BIG SPRING REFINERY,1006961,200 REFINERY RD; INTERSECTION OF I-20 & REFINERY RD,32.269104,-101.417673,BIG SPRING,HOWARD,TX,79720,"Alon USA Energy, Inc. (100%)",655488,"C,Y"
2010,BIG WEST OIL LLC,1009068,333 WEST CENTER STREET,40.838386,-111.921443,NORTH SALT LAKE,DAVIS,UT,84054,FJ Management Inc. (100%),246386,"C,Y"
2010,BIGFOOT RUN LANDFILL,1004354,2420 E MASON MORROW RD,39.36463,-84.168816,MORROW,WARREN,OH,45152,"Republic Services, Inc. (100%)",9098,"C,HH"
2010,BILLINGS CITY LANDFILL,1000477,5240 JELLISON ROAD 4 1/2 MI S.,45.7181,-108.55,BILLINGS,YELLOWSTONE,MT,59101,"Solid Waste Division, City of Bllings, Montana (100%)",483284,HH
2010,BIOGEN INC,1000383,225 Binney Street,42.36779,-71.07418,CAMBRIDGE,MIDDLESEX COUNTY,MA,2142,"Biogen Idec, Inc (100%)",35794,C
2010,BIOKYOWA,1006002,5469 NASH ROAD,37.239722,-89.600278,CAPE GIRARDEAU,SCOTT,MO,63701,Kyowa Hakko Bio (100%),26727,C
2010,BIRON MILL,1003327,621 BIRON DR,44.4289,-89.7817,BIRON,WOOD,WI,54494,NewPage Holding Corporation (100%),518207,C
2010,BJ Landfill,1007900,2901 Jones Mill Road,33.93444,-84.24454,Norcross,GWINNETT,GA,30071,"Waste Management, Inc. (100%)",25523,"C,HH"
2010,BKK Corporation,1011449,2210 S. Azusa Ave.,34.036441,-117.902294,West Covina,LOS ANGELES,CA,91792,,352772,HH
2010,BLACK HAWK COUNTY SANITARY LANDFILL,1000287,1509 EAST WASHBURN ROAD,42.41399,-92.32887,WATERLOO,BLACK HAWK COUNTY,IA,50701,Black Hawk County Landfill (100%),39070,HH
2010,BLACK HILLS CORPORATION - BEN FRENCH POWER PLANT,1006217,409 DEADWOOD AVENUE,44.0874,-103.2627,RAPID CITY,PENNINGTON,SD,57702,Black Hills Corporation (100%),273246,C
2010,BLACK HILLS ELECTRIC- W.N. CLARK STATION,1005974,550 W US HIGHWAY 50,38.4347,-105.2507,CANON CITY,FREMONT,CO,81212,Black Hills Corporation (100%),315358,C
2010,BLACK HILLS POWER AND LIGHT COMPANY,1000576,3363 HIGHWAY 16,43.969615,-104.411667,OSAGE,WESTON,WY,82723,Black Hills Corporation (100%),221354,C
2010,BLACK WARRIOR SOLID WASTE DISPOSAL AUHORITY,1004245,3301 LANDFILL DRIVE,33.23925,-87.65326,COKER,TUSCALOOSA COUNTY,AL,35452,Black Warrior Solid Waste Disposal Authority  (100%),316671,HH
2010,BLACKBURN SANITARY LANDFILL,1001943,3993 ROCKY FORD ROAD,35.60606,-81.30738,NEWTON,CATAWBA COUNTY,NC,28658,Catawba County (100%),52610,"C,HH"
2010,BLANCO COMPRESSOR STATION C and D,1004237,81 COUNTY RD 4900,36.348812,-107.953184,BLOOMFIELD,SAN JUAN,NM,87413,"Enterprise Field Services, LLC (100%)",250301,C
2010,BLANDIN PAPER COMPANY,1006102,115 SOUTHWEST 1ST STREET,47.231267,-93.572742,GRAND RAPIDS,ITASCA,MN,55744,Blandin Paper Company (100%),22810,C
2010,BLOCK 31 GAS PLANT,1001132,1501 FM 1601,31.4417,-102.462,CRANE,CRANE,TX,79731,Occidential Petroleum Corporation (100%),103135,C (Abbr)
2010,BLOOMFIELD CMP STN,1005846,1.5 MILES N ON 1ST STR. TURN RIGHT ON CR 4900 GO 1.75 MILES TO CR 4935 SITE ON LEFT,36.726944,-107.964722,BLOOMFIELD,SAN JUAN,NM,87413,Energy Transfer Partners LP (100%),32683,C (Abbr)
2010,BLUE HERON PAPER COMPANY,1005980,419 MAIN STREET,45.354618,-122.612223,OREGON CITY,CLACKAMAS,OR,97045,Blue Heron Paper Company (100%),85725,C
2010,BLUE ISLAND PHENOL LLC,1004869,3350 WEST 131ST STREET,41.65666,-87.70556,BLUE ISLAND,COOK,IL,60406,Blue Island Phenol LLC (100%),54029,C
2010,BLUE RIDGE LANDFILL,1005891,2200 FM 521,29.555893,-95.441863,FRESNO,FORT BEND,TX,77545,"Republic Services, Inc. (100%)",216960,HH
2010,BLUE RIDGE RECYCLING & DISPOSAL FACILITY,1004082,2700 WINCHESTER RD,37.71186,-83.97614,IRVINE,ESTILL COUNTY,KY,40336,"Veolia Environnement North America Operations, Inc. (100%)",84226,"C,HH"
2010,BLUFF ROAD LANDFILL,1002158,6001 BLUFF RD,40.9147,-96.6408,LINCOLN,LANCASTER COUNTY,NE,68517,"City of Lincoln, Nebraska (100%)",253614,"C,HH"
2010,BMW MANUFACTURING CORPORATION,1005880,1400 HIGHWAY 101 SOUTH,34.904943,-82.178888,GREER,GREENVILLE,SC,29651,"S.B. Acquisitions, Inc. (100%)",36838,C
2010,BOEING HELICOPTER DIV,1000638,,39.862773,-75.321425,RIDLEY PARK,DELAWARE COUNTY,PA,19078,,29215,C (Abbr)
2010,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,1006256,4200 HWY 190 W,30.8627,-93.3751,DERIDDER,BEAUREGARD,LA,70634,Boise Inc (100%),179306,"AA,C"
2010,BOISE PAPER,1002893,31831 WEST HIGHWAY 12,46.10396,-118.9184,WALLULA,WALLA WALLA,WA,99363,Boise Paper Holdings LLC (100%),100891,"AA,C,PP"
2010,BOISE WHITE PAPER LLC,1007994,400 2ND STREET,48.605458,-93.406703,INTERNATIONAL FALLS,KOOCHICHING,MN,56649,"Boise Paper Holdings, LLC (100%)",179873,"AA,C,PP"
2010,BOISE WHITE PAPER MILL,1002963,4585 INDUSTRIAL RD.,31.492253,-87.898805,JACKSON,CLARKE,AL,36545,Boise Inc. (100%),178321,"AA,C,PP"
2010,BOLP - BASIN 305 PROCESSING,1002252,1165 Elkview Drive,45.01368,-84.67351,Gaylord,OTSEGO COUNTY,MI,49735,,30919,C
2010,BOLTON ROAD LANDFILL,1007541,2236 BOLTON RD NW,33.81774,-84.46372,ATLANTA,FULTON COUNTY,GA,30318,"Waste Management, Inc. (100%)",6181,HH
2010,"BONANZA BIOENERGY, LLC",1004091,2830 E US HIGHWAY 50,37.958639,-100.836,GARDEN CITY,FINNEY,KS,67846,"Conestoga Energy Partners, LLC (100%)",55460,C
2010,BONANZA CREEK ENERGY - McKamie Plant,1006461,213 LAFAYETTE HWY-36,33.253887,-93.492775,STAMPS,LAFAYETTE,AR,71860,"Bonanza Creek Energy, Inc. (100%)",24639,"C,NN"
2010,BONDI ISLAND LANDFILL,1007948,,42.09104,-72.59748,AGAWAM,HAMPDEN,MA,1001,,21075,HH
2010,BORGER REFINERY,1006301,,35.70306,-101.36305,BORGER,HUTCHINSON,TX,79008,ConocoPhillips (100%),2189969,"C,P,Y"
2010,BOULDER LANDFILL,1006661,1600 SOUTH 66TH STREET,39.95028,-105.201274,BOULDER,BOULDER COUNTY,CO,80303,"Republic Services, Inc. (100%)",11075,HH
2010,BOUNTIFUL SANITARY LANDFILL,1003818,1300 WEST PAGES LANE,40.912752,-111.919406,WEST BOUNTIFUL,DAVIS,UT,84087,Bountiful City (100%),45570,"C,HH"
2010,BOURNE LANDFILL,1004958,201 MACARTHUR BOULEVARD (RT 28),41.731171,-70.583757,BOURNE,BARNSTABLE,MA,2532,Town of Bourne (100%),29754,HH
2010,BP Amoco Chemical Company CR Plant,1000452,1306 Amoco Drive,32.9701,-79.8905,Wando,Berkeley,SC,29492,BP America Inc. (100%),116496,C
2010,BP CHERRY POINT REFINERY,1006468,4519 GRANDVIEW ROAD,48.8864,-122.7353,BLAINE,WHATCOM,WA,98230,BP America Inc. (100%),2538365,"C,P,PP,Y"
